road_id,osm_id,highway_class,name,maxspeed,maxspeed_effective,oneway,oneway_effective,sidewalk,lit,geometry_wkt,lon,lat
road_01356,563223694,residential,שלמה וחיה אנגל,0,,B,B,,,"LINESTRING (190339.497818 677994.085751, 190412.069243 677988.18883, 190421.347803 677988.162261, 190431.094181 677990.152618, 190441.221159 677993.339541, 190443.980103 677995.272278, 190448.10904 677998.154779, 190453.387941 678004.18336, 190458.262576 678010.634493, 190461.908738 678019.462254, 190464.803889 678032.76116, 190470.185063 678091.075597, 190473.603973 678129.279622, 190474.459374 678141.541966, 190478.322999 678176.994572, 190481.092638 678209.090243, 190480.688869 678219.581895, 190478.68922 678229.257497, 190475.88223 678236.883883, 190470.640231 678243.718798, 190462.993955 678250.616037, 190454.915226 678254.664563, 190445.211163 678257.486831, 190434.6928 678259.12488, 190420.985378 678260.073444, 190286.880967 678269.374133, 190277.802399 678269.999076, 190243.31711 678272.393855)",34.89707959951168,32.19642660063001
road_01357,563223697,footway,נלקין,0,,B,B,,,"LINESTRING (190322.321195 677995.45471, 190320.349626 678024.714001, 190319.007174 678079.299494, 190313.502124 678079.903047, 190302.601648 678083.161371, 190293.545841 678091.759454, 190287.913501 678100.558396, 190285.232147 678112.48713, 190285.661588 678127.378854, 190282.738404 678133.907785, 190281.15675 678144.602442, 190280.721996 678147.531274, 190277.632282 678174.830988, 190276.527511 678203.78839, 190275.309231 678235.895488)",34.89507369951173,32.19615970062992
road_01358,563223699,residential,,0,,B,B,,,"LINESTRING (190473.603973 678129.279622, 190498.132264 678126.847524, 190507.074774 678118.150144, 190507.455199 678112.682023, 190503.496812 678070.431928, 190494.73368 677976.863103, 190595.991601 677968.246362)",34.89738969951163,32.19578610063012
road_01359,570070847,pedestrian,משה שרת,0,,B,B,,,"LINESTRING (191672.183332 675754.336408, 191665.454795 675728.827332, 191657.935268 675700.348502, 191643.805582 675648.312006)",34.909701499509666,32.17444250063309
road_01360,570070849,pedestrian,,0,,B,B,,,"LINESTRING (191700.673738 675746.573591, 191693.776532 675721.441993)",34.91008089950964,32.1746336006331
road_01361,575178786,service,,0,,F,F,,,"LINESTRING (193652.125262 675588.625813, 193663.117895 675594.186853, 193675.316295 675595.453304)",34.93096459950886,32.17353290063447
road_01362,575178787,service,,0,,B,B,,,"LINESTRING (193645.001684 675598.712962, 193641.872582 675599.585881, 193638.514865 675599.572243, 193635.296281 675598.637844, 193632.462193 675596.837507, 193630.248786 675594.325879, 193628.826309 675591.291045, 193628.308592 675587.987767, 193628.780886 675584.559988, 193630.215915 675581.40699, 193631.777054 675579.628739, 193632.510635 675578.806268, 193635.458086 675576.969044, 193637.644735 675576.375751, 193638.81347 675576.06228, 193642.284572 675576.153254, 193644.058738 675576.547955, 193645.588442 675577.242688, 193648.432444 675579.231521, 193650.580364 675581.954014, 193651.842977 675585.177775, 193652.125262 675588.625813, 193651.463651 675591.78793, 193649.980754 675594.663816, 193647.770326 675597.031445, 193645.001684 675598.712962)",34.930694999508866,32.17337170063447
road_01363,581674210,footway,,0,,B,B,,yes,"LINESTRING (191275.242936 675335.324881, 191270.501421 675309.145197, 191260.935893 675274.650875)",34.90560519950952,32.170905100633206
road_01364,610870562,cycleway,,0,,B,B,,,"LINESTRING (191123.841861 676484.262858, 191098.301482 676395.985859)",34.90401549951037,32.18149830063201
road_01365,610870563,cycleway,,0,,B,B,,,"LINESTRING (191192.601411 676747.929625, 191156.569026 676616.832678, 191125.323078 676497.976171)",34.90435859951044,32.1826946006319
road_01366,622684489,secondary_link,,0,,F,F,,,"LINESTRING (193031.985269 675376.420561, 193027.668652 675374.025432, 193023.618926 675372.705267, 193020.410135 675371.959554, 193018.060536 675371.555371, 193014.664379 675371.298075, 193011.127407 675371.2962, 193007.714292 675371.770841, 193003.774324 675372.756962)",34.92413149950895,32.17151030063427
road_01367,622684492,secondary_link,,0,,F,F,,,"LINESTRING (193053.049512 675341.235007, 193049.328308 675346.556438, 193047.001524 675351.2976, 193045.952714 675354.205712, 193045.048759 675358.41089, 193043.979304 675367.883891, 193043.82534 675370.335016, 193043.843197 675373.57303)",34.924427699508925,32.17135450063431
road_01368,641693387,footway,המשורר יצחק,0,,B,B,,,"LINESTRING (189852.76103 676612.779416, 189905.707413 676561.625373)",34.89053369951091,32.18262450063108
road_01369,641699247,tertiary,,0,,B,B,,,"LINESTRING (189957.323225 677158.689746, 189952.632627 677160.644016, 189947.550425 677160.891674, 189942.689483 677159.397669, 189938.644417 677156.337699, 189935.89733 677152.109576, 189935.410225 677149.992936, 189934.760774 677147.178141, 189935.387442 677142.163948, 189937.703606 677137.654948, 189941.832731 677133.950194, 189946.580308 677132.128824, 189948.58885 677132.089714, 189951.662976 677132.036415, 189956.760589 677133.840237, 189960.645956 677137.111375, 189963.167195 677141.506501, 189963.685164 677144.510198, 189964.030423 677146.494181, 189963.130168 677151.475899, 189960.568392 677155.841446, 189957.323225 677158.689746)",34.8915337995112,32.18731000063064
road_01370,641699248,tertiary,נעמי שמר,0,,F,F,,,"LINESTRING (189918.262504 677589.22406, 189924.220087 677565.83043, 189929.278983 677547.928633)",34.8912619995115,32.191220700630225
road_01371,641699249,tertiary,"ד""ר משה סנה",0,,B,B,,,"LINESTRING (190359.212037 676941.15453, 190363.997726 676932.834918, 190368.95743 676926.000776, 190383.41226 676912.097715, 190414.32641 676882.777773, 190424.342051 676873.034879, 190439.972132 676857.83109, 190463.664294 676835.640203, 190474.884948 676825.128756, 190519.732762 676784.025785)",34.89675279951086,32.184849600631225
road_01372,641699252,tertiary,"ד""ר משה סנה",0,,F,F,,,"LINESTRING (190399.836879 677082.149481, 190397.843081 677074.170893, 190395.189864 677069.731682, 190348.286844 677018.400691, 190343.434445 677013.313535, 190337.359183 677009.305554, 190327.627363 677006.150861)",34.895775699511,32.18629520063101
road_01373,641699253,residential,דוד זהבי,0,,B,B,,,"LINESTRING (189931.948682 677120.616337, 189896.100209 677083.704615, 189886.865416 677069.914248, 189881.190057 677057.566212, 189877.559316 677044.613394, 189876.457294 677035.368123, 189875.974073 677031.355202, 189875.939293 677022.661285, 189875.824478 677012.392919, 189879.129013 676994.3188, 189884.075368 676983.026553, 189890.925992 676971.495884, 189899.902379 676961.300832, 189929.218957 676934.434786, 189971.586207 676894.135007, 189999.449559 676870.067899, 190003.470737 676868.115596, 190007.981658 676865.940086, 190016.962241 676863.618537, 190024.218012 676864.883844, 190036.165743 676867.865481, 190045.448587 676875.468008, 190075.130257 676906.066113, 190078.148522 676909.495057, 190115.815298 676952.334931)",34.89133449951108,32.18552710063082
road_01374,641699254,tertiary,נעמי שמר,0,,F,F,,,"LINESTRING (189955.84375 677506.011344, 189950.08604 677513.868238, 189946.470185 677518.913307, 189944.048337 677525.962069, 189937.338039 677549.956699)",34.89147349951148,32.190861700630265
road_01375,641699255,residential,דוד זהבי,0,,F,F,,,"LINESTRING (190123.707461 676968.247441, 190121.703574 676963.38503, 190119.474094 676958.778326, 190115.815298 676952.334931)",34.89335119951104,32.1857516006309
road_01376,641699256,residential,ברקן,0,,F,F,,,"LINESTRING (190416.356661 677071.500803, 190421.301815 677069.479484, 190424.888914 677067.428786, 190432.803668 677061.772773)",34.896586499510995,32.186739300631
road_01377,641699257,tertiary,נעמי שמר,0,,F,F,,,"LINESTRING (189929.278983 677547.928633, 189934.352694 677525.391461, 189934.328068 677516.930384, 189933.704572 677513.305993, 189931.294701 677505.029288)",34.89137069951148,32.190856300630266
road_01378,641699259,residential,יאיר רוזנבלום,0,,F,F,,,"LINESTRING (190549.901368 677237.458957, 190543.992924 677235.657149, 190539.946861 677235.480164, 190535.902474 677235.890908, 190530.636787 677237.924176)",34.89780149951107,32.18825770063093
road_01379,641699260,residential,דוד זהבי,0,,F,F,,,"LINESTRING (189964.030423 677146.494181, 189965.639378 677151.734747, 189967.065611 677155.756021, 189969.710145 677160.394755, 189974.577734 677167.422319)",34.89172899951122,32.18752390063064
road_01380,641699261,residential,דוד זהבי,0,,F,F,,,"LINESTRING (189935.387442 677142.163948, 189935.447039 677136.718924, 189935.630423 677131.683843, 189934.994571 677127.061451, 189931.948682 677120.616337)",34.89139639951121,32.18730600063062
road_01381,641699264,residential,ברקן,0,,B,B,both,,"LINESTRING (190432.803668 677061.772773, 190472.280776 677026.018887)",34.89667059951099,32.18668850063101
road_01382,641699266,residential,אהוד מנור,0,,B,B,,,"LINESTRING (190386.596548 677108.435798, 190377.163025 677117.190118, 190323.901094 677166.62381, 190266.162802 677220.195894, 190230.555158 677253.233667, 190146.258352 677331.456917)",34.89489869951115,32.188112800630755
road_01383,641699269,cycleway,,0,,B,B,,,"LINESTRING (190112.012363 677179.698911, 190101.269381 677169.261685, 190101.411359 677153.148508, 190119.437086 677135.120594, 190133.502393 677120.442041, 190148.554785 677120.997365, 190149.686414 677120.994096, 190161.518676 677133.091623)",34.89334539951115,32.18734180063075
road_01384,641699270,tertiary,,0,,B,B,,,"LINESTRING (190422.032234 677094.040203, 190418.144646 677096.535334, 190413.630441 677097.557383, 190409.045652 677096.982777, 190404.927993 677094.876511, 190401.512712 677091.060482, 190399.887781 677086.751397, 190399.836879 677082.149481, 190401.380455 677077.809142, 190403.513093 677074.99744, 190407.287046 677072.336289, 190411.744109 677071.114793, 190413.432543 677071.25412, 190416.356661 677071.500803, 190418.886675 677072.436152, 190422.619475 677075.164526, 190425.176631 677078.994107, 190426.273933 677083.471046, 190425.924373 677086.543783, 190425.758944 677088.052402, 190423.705489 677092.172411, 190422.032234 677094.040203)",34.89646489951101,32.186773500631006
road_01385,641699271,footway,מאיר אריאל,0,,B,B,,,"LINESTRING (190134.458119 677167.247249, 190130.343412 677166.172391, 190127.886624 677164.47174, 190126.84725 677163.765029, 190124.394825 677160.312256, 190123.250566 677155.946377, 190123.700494 677151.742228, 190125.56614 677147.94429, 190128.631894 677144.996759, 190130.929405 677143.792472, 190135.095093 677142.926554, 190139.302765 677143.535394, 190143.052394 677145.542813, 190145.44548 677148.042082, 190147.276565 677151.862602, 190147.67541 677156.086477, 190146.79948 677159.726301, 190144.537118 677163.303595, 190141.168573 677165.897138, 190137.117274 677167.184116, 190134.458119 677167.247249)",34.893511199511146,32.18741260063075
road_01386,641699272,tertiary,משה וילנסקי,0,,F,F,,,"LINESTRING (189951.662976 677132.036415, 189956.260252 677130.415095, 189960.713175 677127.796159, 189967.75998 677122.120124, 190112.780213 676988.727722, 190118.940425 676982.943467, 190121.353512 676979.299196, 190123.432882 676974.391711)",34.891737399511186,32.187220600630674
road_01387,641699274,residential,יאיר רוזנבלום,0,,F,F,,,"LINESTRING (190530.636787 677237.924176, 190533.067681 677233.880737, 190534.657619 677229.251964, 190534.647249 677225.614701, 190533.811429 677220.216592)",34.89774559951107,32.188201400630916
road_01388,641699275,tertiary,נעמי שמר,0,,F,F,,,"LINESTRING (189937.338039 677549.956699, 189932.251164 677567.969467, 189926.228137 677591.56289)",34.891347099511506,32.19124020063022
road_01389,641699277,tertiary,נעמי שמר,0,,F,F,,,"LINESTRING (189926.228137 677591.56289, 189925.358591 677594.115964, 189920.216151 677609.2235, 189914.926175 677622.235587, 189907.230695 677641.409257, 189898.676233 677660.274936, 189895.306542 677668.86789, 189893.902046 677675.525576, 189893.91672 677680.560084, 189894.627998 677685.182257)",34.89107949951156,32.191901800630134
road_01390,641699278,tertiary,משה וילנסקי,0,,F,F,,,"LINESTRING (190136.466823 676958.440879, 190141.92202 676956.695183, 190147.187234 676954.473199, 190153.669625 676949.209232, 190175.105172 676929.630164, 190185.594235 676920.639738, 190196.090896 676914.277466, 190207.212281 676908.711833, 190216.899514 676906.166637, 190227.438143 676904.53941, 190232.059123 676904.548276)",34.89405349951099,32.18540940063099
road_01391,641699279,footway,,0,,B,B,,,"LINESTRING (190023.862199 676839.756511, 189999.147433 676811.483977, 189973.353033 676781.695405)",34.892079799510974,32.18442020063098
road_01392,641699280,tertiary,נעמי שמר,0,,F,F,,,"LINESTRING (189928.245882 677500.779865, 189920.69516 677495.223923, 189915.235865 677492.212438, 189907.164808 677489.319458, 189896.920183 677484.824867, 189878.750762 677475.862218, 189863.765353 677465.770292, 189854.859682 677458.022667, 189847.398461 677450.847478, 189840.435948 677443.30489, 189833.998975 677434.895806, 189828.887341 677425.019065, 189824.514541 677413.044288, 189822.211921 677399.555317, 189821.750573 677386.892666, 189822.346001 677374.437625, 189823.376993 677362.591224, 189839.399436 677272.399392, 189841.538056 677262.013551, 189844.437274 677253.743548, 189848.164114 677244.705969, 189853.596294 677235.142216, 189859.144202 677226.454185, 189864.56757 677220.328151, 189877.96964 677207.979928, 189928.418124 677161.490722, 189932.469729 677157.076473, 189934.47666 677153.24482, 189935.410225 677149.992936)",34.8901988995114,32.189385300630356
road_01393,641699281,service,,0,,B,B,,,"LINESTRING (190264.247621 676872.518412, 190241.578197 676846.878663, 190220.571195 676864.737508)",34.89464939951092,32.1847457006311
road_01394,641699282,residential,אהוד מנור,0,,F,F,,,"LINESTRING (190409.045652 677096.982777, 190404.776349 677097.904325, 190399.133976 677100.138346, 190393.852275 677103.180857, 190386.596548 677108.435798)",34.896312399511025,32.187033600630954
road_01395,641699283,footway,מאיר אריאל,0,,B,B,,,"LINESTRING (190057.16348 677068.210559, 190031.537221 677040.838819)",34.89241619951111,32.18648930063077
road_01396,641699284,residential,דוד זהבי,0,,F,F,,,"LINESTRING (190115.815298 676952.334931, 190120.476123 676956.34687, 190125.547265 676958.760766, 190130.756623 676960.054244)",34.89336189951103,32.18572970063091
road_01397,641699289,service,,0,,B,B,,,"LINESTRING (190284.901578 676853.207975, 190269.043922 676835.122575, 190256.14949 676847.247018, 190272.195059 676865.087894)",34.894940999510894,32.18464040063113
road_01398,641699290,residential,דוד זהבי,0,,F,F,,,"LINESTRING (189974.577734 677167.422319, 189969.502566 677163.600169, 189964.043141 677160.599747, 189960.597634 677159.412119, 189957.323225 677158.689746)",34.89169679951122,32.18756750063062
road_01399,641699291,tertiary,נעמי שמר,0,,F,F,,,"LINESTRING (189873.986708 677678.899349, 189881.144812 677672.734991, 189885.391239 677667.299932, 189886.366726 677665.511708, 189891.225372 677656.59282, 189899.583091 677638.171281, 189907.222433 677619.153019, 189912.428114 677606.340781, 189918.262504 677589.22406)",34.89099849951157,32.191872400630146
road_01400,641699292,tertiary,"ד""ר משה סנה",0,,F,F,,,"LINESTRING (190655.689851 677317.333727, 190644.700557 677309.569153, 190638.50424 677302.678117, 190634.682395 677298.430682, 190629.28421 677293.655441, 190627.601402 677292.163168, 190619.427773 677286.342336, 190603.44498 677276.862071, 190585.695288 677266.178126, 190573.79148 677258.527124, 190563.555774 677250.516526, 190552.00127 677239.704102, 190549.901368 677237.458957, 190533.811429 677220.216592, 190471.031898 677153.316574, 190426.57214 677105.293943, 190422.205017 677101.691328, 190417.727554 677099.075979, 190413.630441 677097.557383)",34.897736899511045,32.18811990063092
