generator_id,osm_id,generator_type,name,base_risk_score,route_review_priority_score,straight_nearest_crossing_id,straight_nearest_crossing_m,route_nearest_crossing_id,route_nearest_crossing_m,straight_distance_to_route_crossing_m,route_vs_straight_ratio,route_gap_m,reachable_crossings,generator_network_attach_m,generator_network_road_id,generator_network_road_class,crossing_network_attach_m,crossing_network_road_id,crossing_network_road_class,network_status,network_flags,data_quality_flags,review_wording,geometry_wkt,lon,lat
gen_0251,232404694,park,,50,50,cross_0183,85.6,cross_0183,122.7,85.6,1.43,37.1,334,13.3,road_01790,path,0.0,road_00057,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192644.246988 676428.810255),34.92013859950369,32.181035500679585
gen_0047,1803006707,bus_stop,דוד רמז/האחווה,50,50,cross_0217,112.2,cross_0216,121.0,112.3,1.08,8.8,334,6.5,road_01169,footway,0.0,road_01986,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191003.881154 677409.079849),34.90271599951101,32.18983500063105
gen_0256,232404707,park,,50,50,cross_0174,73.1,cross_0173,118.2,75.8,1.56,45.1,334,8.2,road_00689,path,0.0,road_00100,residential,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192335.607998 675856.276487),34.91688219944204,32.17586515082565
gen_0207,4825089422,kindergarten,,50,50,cross_0133,91.4,cross_0133,117.3,91.4,1.28,25.9,334,31.5,road_01007,tertiary,0.0,road_01007,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190972.042492 676276.09837),34.90241209951027,32.179617300632096
gen_0097,1803040828,bus_stop,טירת צבי/הגליל,50,50,cross_0182,112.5,cross_0182,116.9,112.5,1.04,4.4,334,4.5,road_00061,residential,0.0,road_00061,residential,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192424.292358 676405.163774),34.91780699950985,32.180817000632935
gen_0203,396454293,kindergarten,גן רימון,50,50,cross_0172,92.4,cross_0172,114.5,92.4,1.24,22.1,334,15.7,road_00691,footway,0.0,road_00101,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192319.789932 676000.641736),34.91671039072125,32.17716661632402
gen_0289,36828145,park,גן הקטר,50,50,cross_0180,71.4,cross_0180,105.9,71.4,1.48,34.5,334,6.9,road_00572,residential,0.0,road_00064,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192540.597993 676255.374968),34.919044445104014,32.17946903422047
gen_0338,2561216873,playground,,50,50,cross_0191,92.6,cross_0191,105.7,92.6,1.14,13.1,334,6.0,road_01355,footway,0.0,road_01129,secondary_link,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""nearest_crossing_detail_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190142.517979 677691.548845),34.893573099511514,32.19236010063023
gen_0250,232404693,park,גן מחסני העירייה,50,50,cross_0178,71.5,cross_0177,100.8,78.0,1.29,29.3,334,8.3,road_00717,path,0.0,road_00064,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192391.807639 676088.620229),34.91747150345956,32.177961716763114
gen_0115,1803054559,bus_stop,טשרניחובסקי/גולומב,50,50,cross_0102,91.0,cross_0102,98.7,91.0,1.08,7.7,334,4.0,road_01009,primary,0.0,road_00192,residential,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190352.153026 676239.111372),34.89584039951047,32.17926790063174
gen_0139,1803084358,bus_stop,קניון כפר סבא הירוקה/רפופורט,50,50,cross_0189,75.2,cross_0191,92.1,75.4,1.22,16.9,334,0.1,road_01418,tertiary,0.0,road_01129,secondary_link,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""nearest_crossing_detail_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (189991.61201 677717.147785),34.89197199951158,32.192587000630105
gen_0137,1803083150,bus_stop,רופין/תל חי,50,50,cross_0158,74.4,cross_0158,91.2,74.4,1.23,16.8,334,6.2,road_01646,tertiary,0.0,road_00149,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192049.508309 675323.302161),34.91386399950925,32.17105200063369
gen_0050,1803006837,bus_stop,דוכיפת/דרך המוביל,50,50,cross_0031,76.4,cross_0031,91.2,76.4,1.19,14.8,334,6.8,road_01574,tertiary,0.0,road_00030,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193637.516677 676749.319965),34.93066199950964,32.183949000633355
gen_0252,232404697,park,,50,50,cross_0175,70.4,cross_0175,88.3,70.4,1.25,17.9,334,28.7,road_00781,path,0.0,road_00064,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192483.049107 675882.614246),34.9184447465605,32.176106200995655
gen_0189,1199404865,kindergarten,"מרווה, כרכום, נענע, דפנה",50,50,cross_0191,74.4,cross_0191,86.7,74.4,1.17,12.3,334,16.9,road_01355,footway,0.0,road_01129,secondary_link,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""nearest_crossing_detail_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190125.676249 677661.866607),34.89339540841751,32.19209199639222
gen_0358,8626128876,playground,,50,50,cross_0172,63.7,cross_0172,86.3,63.7,1.36,22.6,334,3.6,road_00690,cycleway,0.0,road_00101,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192285.183244 675985.074546),34.91634389950962,32.177025400633234
gen_0046,1803004990,bus_stop,מדרשית נעם/ד״ר משה סנה,50,50,cross_0202,72.8,cross_0202,82.4,72.8,1.13,9.6,334,1.3,road_01371,tertiary,0.0,road_00880,residential,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""nearest_crossing_detail_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190422.97431 676876.221423),34.89657199951087,32.18501500063118
gen_0348,4790338954,playground,,50,50,cross_0327,46.9,cross_0027,77.7,47.5,1.64,30.8,334,15.2,road_02039,path,0.0,road_00969,footway,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (194097.73547 676113.3659),34.93555889950904,32.17822460063426
gen_0280,235475125,park,,50,50,cross_0075,41.5,cross_0075,76.6,41.5,1.85,35.1,334,10.1,road_02366,service,0.0,road_01515,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191237.019615 676752.015655),34.90520767724859,32.18391566222025
gen_0033,1803000247,bus_stop,דרך המוביל/בקעת בית נטופה,50,50,cross_0031,69.3,cross_0031,74.4,69.3,1.07,5.1,334,4.1,road_01566,tertiary,0.0,road_00030,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193649.407764 676604.35303),34.93079199950953,32.18264200063351
gen_0028,1802996305,bus_stop,בית אבות בית בכפר הדרים/בן יהודה,50,50,cross_0031,59.1,cross_0031,72.7,59.1,1.23,13.6,334,4.8,road_00394,tertiary,0.0,road_00030,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193593.247377 676696.758705),34.930193999509626,32.18347400063339
gen_0043,1803003013,bus_stop,תיכון גלילי/אשר ברש,50,50,cross_0072,67.2,cross_0072,72.0,67.2,1.07,4.8,334,5.0,road_00082,residential,0.0,road_00082,residential,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191466.750126 676877.723813),34.90763999951051,32.18505500063185
gen_0127,1803067107,bus_stop,עמק החולה/עמק איילון,50,50,cross_0327,62.4,cross_0327,70.1,62.4,1.12,7.7,334,4.7,road_01224,tertiary,0.0,road_01226,residential,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (194060.376329 676142.668411),34.93516199950909,32.178488000634225
gen_0011,1802986970,bus_stop,קריית חינוך/אז״ר,50,50,cross_0032,62.0,cross_0032,65.5,62.0,1.06,3.5,334,3.6,road_00559,tertiary,0.0,road_00559,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191834.987333 676695.404785),34.91154999951025,32.18342000063226
gen_0165,5210718621,bus_stop,קניון כפר סבא הירוקה/שד׳ מנחם בגין,50,50,cross_0038,60.1,cross_0038,64.3,60.1,1.07,4.2,334,1.5,road_01355,footway,0.0,road_01129,secondary_link,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190018.434128 677569.027508),34.892260999511464,32.19125200063028
gen_0350,516605128,playground,,50,50,cross_0018,50.2,cross_0018,63.5,50.2,1.26,13.3,334,5.0,road_01954,footway,0.0,road_01146,footway,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193699.128254 676478.570232),34.93132260149835,32.181508864236626
